DATA;TIPO_JOIA;TIPO_PEDRA;TIPO_MARCA;LOJA;PRECO
2023-04;BRINCO;OUTRAS;NACIONAL;C;4392
2023-04;BRINCO;OUTRAS;INTERNACIONAL;C;8151
2023-04;BRINCO;OUTRAS;NACIONAL;C;4301
2023-04;BRINCO;OUTRAS;NACIONAL;C;4255
2023-04;ANEL;SEM PEDRA;INTERNACIONAL;C;2760
2023-04;ANEL;OUTRAS;NACIONAL;C;3203
2023-04;BRINCO;OUTRAS;NACIONAL;C;4118
2023-04;BRINCO;OUTRAS;NACIONAL;C;4072
2023-04;PINGENTE;SEM PEDRA;NACIONAL;D;563
2023-04;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1044
2023-04;ANEL;DIAMANTE;NACIONAL;D;5504
2023-04;ANEL;SEM PEDRA;INTERNACIONAL;D;2550
2023-04;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1008
2023-04;PINGENTE;OUTRAS;INTERNACIONAL;D;2191
2023-04;ANEL;DIAMANTE;NACIONAL;D;5248
2023-04;ANEL;SEM PEDRA;INTERNACIONAL;D;2430
2023-04;PINGENTE;DIAMANTE;INTERNACIONAL;D;3840
2023-04;PINGENTE;SEM PEDRA;NACIONAL;D;518
2023-04;ANEL;SEM PEDRA;NACIONAL;D;1312
2023-04;BRINCO;OUTRAS;INTERNACIONAL;D;7121
2023-04;PINGENTE;OUTRAS;NACIONAL;D;1182
2023-04;PINGENTE;SEM PEDRA;NACIONAL;D;544
2023-04;PINGENTE;SEM PEDRA;NACIONAL;D;550
2023-04;ANEL;SEM PEDRA;INTERNACIONAL;D;2610
2023-04;ANEL;OUTRAS;NACIONAL;D;3097
2023-04;ANEL;SEM PEDRA;NACIONAL;D;1424
2023-04;ANEL;SEM PEDRA;NACIONAL;D;1440
2023-04;ANEL;DIAMANTE;NACIONAL;D;5824
2023-04;ANEL;SEM PEDRA;NACIONAL;D;1472
2023-04;PINGENTE;SEM PEDRA;NACIONAL;D;595
2023-04;COLAR;SEM PEDRA;INTERNACIONAL;D;5922
2023-04;PINGENTE;SEM PEDRA;NACIONAL;D;608
2023-04;PINGENTE;OUTRAS;NACIONAL;D;1351
2023-04;PINGENTE;DIAMANTE;NACIONAL;D;2483
2023-04;ANEL;DIAMANTE;NACIONAL;D;6272
2023-04;PINGENTE;OUTRAS;INTERNACIONAL;D;2613
2023-04;BRINCO;SEM PEDRA;NACIONAL;D;2080
2023-04;PINGENTE;OUTRAS;NACIONAL;D;1422
2023-04;ANEL;OUTRAS;INTERNACIONAL;D;6732
2023-04;COLAR;SEM PEDRA;NACIONAL;D;3460
2023-04;PINGENTE;OUTRAS;NACIONAL;D;1464
2023-04;PULSEIRA;SEM PEDRA;INTERNACIONAL;D;5670
2023-04;PINGENTE;OUTRAS;NACIONAL;D;1492
2023-04;PINGENTE;SEM PEDRA;NACIONAL;D;684
2023-04;ANEL;OUTRAS;INTERNACIONAL;D;7128
2023-04;ANEL;SEM PEDRA;INTERNACIONAL;D;3270
2023-04;PINGENTE;OUTRAS;NACIONAL;D;1548
2023-04;ANEL;SEM PEDRA;NACIONAL;D;1776
2023-04;ANEL;SEM PEDRA;NACIONAL;D;1792
2023-04;ANEL;OUTRAS;NACIONAL;D;3977
2023-04;COLAR;OUTRAS;NACIONAL;D;8426
2023-04;PINGENTE;DIAMANTE;INTERNACIONAL;D;5520
2023-04;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1392
2023-04;BRINCO;SEM PEDRA;INTERNACIONAL;D;4563
2023-04;BRINCO;OUTRAS;NACIONAL;D;5399
2023-04;ANEL;OUTRAS;NACIONAL;D;4188
2023-04;PINGENTE;OUTRAS;INTERNACIONAL;D;3168
2023-04;PULSEIRA;SEM PEDRA;INTERNACIONAL;D;6426
2023-04;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1416
2023-04;PINGENTE;OUTRAS;NACIONAL;D;1647
2023-04;ANEL;SEM PEDRA;NACIONAL;D;1856
2023-04;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1380
2023-04;ANEL;SEM PEDRA;NACIONAL;D;1824
2023-05;BRINCO;SEM PEDRA;NACIONAL;A;2350
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24192
2023-05;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;5994
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;13200
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;7194
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;7128
2023-05;ANEL;SEM PEDRA;INTERNACIONAL;A;3210
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22896
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22680
2023-05;PINGENTE;SEM PEDRA;INTERNACIONAL;A;1248
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;25956
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;25704
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;15756
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;25200
2023-05;COLAR;SEM PEDRA;INTERNACIONAL;A;6237
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;21168
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;24444
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;4608
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;23940
2023-05;COLAR;OUTRAS;INTERNACIONAL;A;13028
2023-05;ANEL;DIAMANTE;NACIONAL;A;5952
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;23184
2023-05;COLAR;SEM PEDRA;INTERNACIONAL;A;5733
2023-05;COLAR;OUTRAS;INTERNACIONAL;A;12474
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19224
2023-05;PULSEIRA;OUTRAS;NACIONAL;A;5575
2023-05;COLAR;DIAMANTE;NACIONAL;A;11692
2023-05;COLAR;OUTRAS;INTERNACIONAL;A;11919
2023-05;PINGENTE;SEM PEDRA;INTERNACIONAL;A;1020
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;13104
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;5478
2023-05;COLAR;OUTRAS;INTERNACIONAL;A;11365
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17496
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17280
2023-05;COLAR;DIAMANTE;NACIONAL;A;10886
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;9840
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;20916
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;18144
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;18360
2023-05;COLAR;SEM PEDRA;INTERNACIONAL;A;5418
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;18792
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19008
2023-05;ANEL;DIAMANTE;NACIONAL;A;5696
2023-05;COLAR;SEM PEDRA;INTERNACIONAL;A;5670
2023-05;BRINCO;OUTRAS;NACIONAL;A;4164
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;23184
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20088
2023-05;ANEL;SEM PEDRA;INTERNACIONAL;A;2820
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;23940
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;11520
2023-05;PULSEIRA;DIAMANTE;NACIONAL;A;11174
2023-05;ANEL;DIAMANTE;NACIONAL;A;6272
2023-05;COLAR;DIAMANTE;NACIONAL;A;13305
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;6600
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;4848
2023-05;COLAR;DIAMANTE;NACIONAL;A;13708
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;6798
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;4992
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;26460
2023-05;PINGENTE;SEM PEDRA;INTERNACIONAL;A;1272
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;26964
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;16848
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;27468
2023-05;ANEL;SEM PEDRA;INTERNACIONAL;A;3300
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;5328
2023-05;PULSEIRA;SEM PEDRA;NACIONAL;A;3225
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;5424
2023-05;PULSEIRA;DIAMANTE;NACIONAL;A;13132
2023-05;COLAR;SEM PEDRA;NACIONAL;A;3864
2023-05;COLAR;DIAMANTE;NACIONAL;A;15590
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;29484
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;29736
2023-05;ANEL;SEM PEDRA;INTERNACIONAL;A;3570
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;18720
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;A;14137
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;7788
2023-05;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;6318
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;13920
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;28980
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;13680
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;28476
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;28224
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;7326
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;17160
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;27468
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;27216
2023-05;PULSEIRA;DIAMANTE;NACIONAL;A;12326
2023-05;COLAR;OUTRAS;INTERNACIONAL;A;14691
2023-05;BRINCO;OUTRAS;INTERNACIONAL;A;9009
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;4992
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22248
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;25704
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;6666
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;4800
2023-05;BRINCO;DIAMANTE;NACIONAL;A;8236
2023-05;COLAR;OUTRAS;NACIONAL;A;7244
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;4656
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;11520
2023-05;COLAR;DIAMANTE;NACIONAL;A;12768
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;11280
2023-05;COLAR;DIAMANTE;NACIONAL;A;12499
2023-05;PULSEIRA;DIAMANTE;NACIONAL;A;10598
2023-05;COLAR;SEM PEDRA;INTERNACIONAL;A;5733
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;A;10692
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;22428
2023-05;BRINCO;SEM PEDRA;INTERNACIONAL;A;3432
2023-05;BRINCO;OUTRAS;INTERNACIONAL;A;7464
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;A;2270
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;A;10098
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;21168
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;3984
2023-05;PULSEIRA;OUTRAS;NACIONAL;A;5195
2023-05;COLAR;DIAMANTE;NACIONAL;A;10886
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;9600
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;9720
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;A;2164
2023-05;PINGENTE;SEM PEDRA;INTERNACIONAL;A;996
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;18144
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;5610
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;18576
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;4176
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;22176
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;22428
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;22680
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;14196
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;14352
2023-05;PINGENTE;DIAMANTE;NACIONAL;A;2380
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;14664
2023-05;PINGENTE;OUTRAS;NACIONAL;A;1337
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;4608
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;24444
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;11760
2023-05;ANEL;DIAMANTE;NACIONAL;A;6336
2023-05;COLAR;OUTRAS;NACIONAL;A;7392
2023-05;ANEL;OUTRAS;INTERNACIONAL;A;6666
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;12240
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22248
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;12480
2023-05;COLAR;OUTRAS;INTERNACIONAL;A;14553
2023-05;ANEL;DIAMANTE;INTERNACIONAL;A;12720
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;5136
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;23328
2023-05;COLAR;OUTRAS;INTERNACIONAL;A;15107
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;A;13068
2023-05;PULSEIRA;OUTRAS;NACIONAL;A;7032
2023-05;COLAR;DIAMANTE;INTERNACIONAL;A;28224
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24408
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;A;5472
2023-05;BRINCO;DIAMANTE;NACIONAL;A;9568
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;A;25056
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;A;18252
2023-05;BRINCO;OUTRAS;NACIONAL;B;5399
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;B;3141
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;10296
2023-05;ANEL;DIAMANTE;INTERNACIONAL;B;14280
2023-05;ANEL;OUTRAS;NACIONAL;B;4153
2023-05;COLAR;SEM PEDRA;INTERNACIONAL;B;7371
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;9952
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;B;3036
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;9781
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;9695
2023-05;COLAR;OUTRAS;NACIONAL;B;8279
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;9523
2023-05;ANEL;SEM PEDRA;NACIONAL;B;1760
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;9352
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;12830
2023-05;ANEL;SEM PEDRA;INTERNACIONAL;B;3210
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;12592
2023-05;BRINCO;OUTRAS;NACIONAL;B;4804
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;6589
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;12236
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;12117
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;B;15756
2023-05;BRINCO;SEM PEDRA;INTERNACIONAL;B;3900
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;8494
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;8408
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;8322
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;13305
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;8151
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;8065
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;7979
2023-05;PULSEIRA;DIAMANTE;NACIONAL;B;10598
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;12612
2023-05;BRINCO;SEM PEDRA;INTERNACIONAL;B;3510
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;7636
2023-05;COLAR;OUTRAS;NACIONAL;B;6504
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;10335
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;B;18576
2023-05;BRINCO;SEM PEDRA;INTERNACIONAL;B;3315
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;7207
2023-05;ANEL;OUTRAS;INTERNACIONAL;B;5478
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;7035
2023-05;ANEL;OUTRAS;INTERNACIONAL;B;5346
2023-05;BRINCO;OUTRAS;NACIONAL;B;3660
2023-05;COLAR;DIAMANTE;INTERNACIONAL;B;20412
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;5195
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;11503
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;7207
2023-05;COLAR;SEM PEDRA;NACIONAL;B;2856
2023-05;COLAR;SEM PEDRA;INTERNACIONAL;B;5418
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;10335
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;B;19008
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;7636
2023-05;ANEL;OUTRAS;NACIONAL;B;3168
2023-05;BRINCO;OUTRAS;NACIONAL;B;4164
2023-05;COLAR;SEM PEDRA;NACIONAL;B;3091
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;5892
2023-05;BRINCO;OUTRAS;NACIONAL;B;4301
2023-05;COLAR;OUTRAS;NACIONAL;B;7022
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;B;14976
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;B;2560
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;B;15288
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;11761
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;13860
2023-05;BRINCO;OUTRAS;NACIONAL;B;4621
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;12117
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;6526
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;B;2745
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;6652
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;14691
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;12711
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;12830
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;15107
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;B;23760
2023-05;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5994
2023-05;BRINCO;OUTRAS;NACIONAL;B;5125
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;15661
2023-05;COLAR;DIAMANTE;INTERNACIONAL;B;28728
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;15939
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;13780
2023-05;ANEL;OUTRAS;INTERNACIONAL;B;7722
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;14018
2023-05;ANEL;OUTRAS;INTERNACIONAL;B;7854
2023-05;BRINCO;DIAMANTE;NACIONAL;B;9984
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;16493
2023-05;BRINCO;OUTRAS;NACIONAL;B;5399
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;10038
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;13780
2023-05;COLAR;OUTRAS;NACIONAL;B;8500
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;B;17784
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;9695
2023-05;ANEL;OUTRAS;INTERNACIONAL;B;7392
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;13186
2023-05;PULSEIRA;DIAMANTE;NACIONAL;B;12672
2023-05;ANEL;OUTRAS;INTERNACIONAL;B;7194
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;B;2851
2023-05;PULSEIRA;DIAMANTE;NACIONAL;B;12326
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;9094
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;9009
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;6589
2023-05;ANEL;SEM PEDRA;INTERNACIONAL;B;3090
2023-05;PULSEIRA;DIAMANTE;INTERNACIONAL;B;22032
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;13998
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;6336
2023-05;PULSEIRA;DIAMANTE;NACIONAL;B;11404
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;13582
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;6145
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;11404
2023-05;BRINCO;DIAMANTE;NACIONAL;B;7904
2023-05;BRINCO;DIAMANTE;NACIONAL;B;7820
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;11048
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;5829
2023-05;PULSEIRA;OUTRAS;NACIONAL;B;5765
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;12474
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;12335
2023-05;BRINCO;OUTRAS;INTERNACIONAL;B;7550
2023-05;BRINCO;OUTRAS;NACIONAL;B;3981
2023-05;ANEL;OUTRAS;INTERNACIONAL;B;5676
2023-05;BRINCO;OUTRAS;NACIONAL;B;3889
2023-05;COLAR;OUTRAS;INTERNACIONAL;B;11642
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;B;9860
2023-05;ANEL;OUTRAS;NACIONAL;C;2886
2023-05;BRINCO;SEM PEDRA;INTERNACIONAL;C;3159
2023-05;PULSEIRA;DIAMANTE;NACIONAL;C;9216
2023-05;PINGENTE;SEM PEDRA;NACIONAL;C;518
2023-05;BRINCO;OUTRAS;INTERNACIONAL;C;7035
2023-05;COLAR;SEM PEDRA;NACIONAL;C;2788
2023-05;ANEL;OUTRAS;INTERNACIONAL;C;5544
2023-05;ANEL;OUTRAS;NACIONAL;C;2992
2023-05;ANEL;OUTRAS;NACIONAL;C;3027
2023-05;BRINCO;OUTRAS;NACIONAL;C;3981
2023-05;PINGENTE;OUTRAS;NACIONAL;C;1239
2023-05;BRINCO;SEM PEDRA;NACIONAL;C;1851
2023-05;ANEL;SEM PEDRA;NACIONAL;C;1440
2023-05;ANEL;OUTRAS;NACIONAL;C;3203
2023-05;ANEL;OUTRAS;INTERNACIONAL;C;6072
2023-05;ANEL;OUTRAS;NACIONAL;C;3273
2023-05;BRINCO;OUTRAS;NACIONAL;C;4301
2023-05;BRINCO;SEM PEDRA;NACIONAL;C;1976
2023-05;PULSEIRA;OUTRAS;NACIONAL;C;6082
2023-05;BRINCO;OUTRAS;NACIONAL;C;4438
2023-05;COLAR;OUTRAS;NACIONAL;C;7244
2023-05;BRINCO;OUTRAS;NACIONAL;C;4530
2023-05;COLAR;OUTRAS;NACIONAL;C;7392
2023-05;BRINCO;OUTRAS;NACIONAL;C;4621
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;C;2692
2023-05;BRINCO;OUTRAS;NACIONAL;C;4713
2023-05;ANEL;OUTRAS;INTERNACIONAL;C;6864
2023-05;COLAR;DIAMANTE;NACIONAL;C;14112
2023-05;BRINCO;OUTRAS;INTERNACIONAL;C;9094
2023-05;PINGENTE;OUTRAS;NACIONAL;C;1506
2023-05;ANEL;OUTRAS;NACIONAL;C;3801
2023-05;ANEL;OUTRAS;NACIONAL;C;3836
2023-05;PINGENTE;OUTRAS;NACIONAL;C;1548
2023-05;PINGENTE;OUTRAS;NACIONAL;C;1562
2023-05;COLAR;OUTRAS;NACIONAL;C;8279
2023-05;BRINCO;SEM PEDRA;NACIONAL;C;2350
2023-05;ANEL;SEM PEDRA;NACIONAL;C;1824
2023-05;BRINCO;OUTRAS;NACIONAL;C;5262
2023-05;PINGENTE;OUTRAS;NACIONAL;C;1633
2023-05;BRINCO;OUTRAS;NACIONAL;C;5353
2023-05;BRINCO;OUTRAS;INTERNACIONAL;C;10124
2023-05;ANEL;OUTRAS;NACIONAL;C;4188
2023-05;PINGENTE;SEM PEDRA;NACIONAL;C;768
2023-05;BRINCO;DIAMANTE;INTERNACIONAL;C;18564
2023-05;BRINCO;SEM PEDRA;NACIONAL;C;2454
2023-05;BRINCO;SEM PEDRA;INTERNACIONAL;C;4563
2023-05;PINGENTE;DIAMANTE;NACIONAL;C;2969
2023-05;ANEL;OUTRAS;INTERNACIONAL;C;7590
2023-05;COLAR;OUTRAS;NACIONAL;C;8426
2023-05;COLAR;OUTRAS;NACIONAL;C;8352
2023-05;BRINCO;OUTRAS;NACIONAL;C;5125
2023-05;ANEL;OUTRAS;NACIONAL;C;3907
2023-05;PULSEIRA;DIAMANTE;NACIONAL;C;12672
2023-05;PINGENTE;OUTRAS;NACIONAL;C;1534
2023-05;BRINCO;OUTRAS;NACIONAL;C;4942
2023-05;PINGENTE;OUTRAS;NACIONAL;C;1506
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;C;12592
2023-05;ANEL;SEM PEDRA;NACIONAL;C;1680
2023-05;ANEL;OUTRAS;NACIONAL;C;3660
2023-05;ANEL;SEM PEDRA;NACIONAL;C;1648
2023-05;ANEL;OUTRAS;NACIONAL;C;3590
2023-05;PULSEIRA;OUTRAS;INTERNACIONAL;C;11998
2023-05;BRINCO;OUTRAS;NACIONAL;C;4576
2023-05;PINGENTE;OUTRAS;INTERNACIONAL;C;2613
2023-05;COLAR;OUTRAS;NACIONAL;C;7244
2023-05;BRINCO;OUTRAS;NACIONAL;C;4438
2023-05;COLAR;OUTRAS;NACIONAL;C;7096
2023-05;ANEL;SEM PEDRA;NACIONAL;C;1520
2023-05;BRINCO;SEM PEDRA;INTERNACIONAL;C;3666
2023-05;PULSEIRA;OUTRAS;NACIONAL;C;5892
2023-05;BRINCO;OUTRAS;INTERNACIONAL;C;7893
2023-05;BRINCO;OUTRAS;INTERNACIONAL;C;7807
2023-05;ANEL;SEM PEDRA;NACIONAL;C;1440
2023-05;ANEL;SEM PEDRA;INTERNACIONAL;C;2670
2023-05;ANEL;OUTRAS;INTERNACIONAL;C;5808
2023-05;ANEL;DIAMANTE;NACIONAL;C;5568
2023-05;ANEL;SEM PEDRA;NACIONAL;C;1376
2023-05;COLAR;OUTRAS;INTERNACIONAL;C;11781
2023-05;PINGENTE;OUTRAS;NACIONAL;C;1182
2023-05;ANEL;OUTRAS;NACIONAL;C;2921
2023-05;ANEL;OUTRAS;NACIONAL;C;2886
2023-05;ANEL;OUTRAS;INTERNACIONAL;C;5346
2023-05;ANEL;OUTRAS;NACIONAL;C;2816
2023-05;BRINCO;SEM PEDRA;NACIONAL;C;1684
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;C;3936
2023-05;PINGENTE;DIAMANTE;INTERNACIONAL;C;3984
2023-05;ANEL;OUTRAS;INTERNACIONAL;C;5544
2023-05;ANEL;OUTRAS;INTERNACIONAL;C;5610
2023-05;COLAR;SEM PEDRA;NACIONAL;C;2889
2023-05;BRINCO;OUTRAS;INTERNACIONAL;C;7464
2023-05;COLAR;SEM PEDRA;NACIONAL;D;2956
2023-05;ANEL;SEM PEDRA;NACIONAL;D;1424
2023-05;BRINCO;OUTRAS;NACIONAL;D;4118
2023-05;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1092
